year,month,day,hour,minute,second,Ta,qa,Psfc,U,SW,PPT
2023,3,10,17,15,0,265.1650000000004,0.0015939750000000055,72860.42500000002,5.723189200000355,511.9340000000925,0.0
2023,3,10,17,30,0,265.47,0.00159805,72869.85,5.9832566,579.702,0.0
2023,3,10,17,45,0,265.7749999999996,0.0016021249999999944,72879.275,6.243323999999645,647.4699999999076,0.0
2023,3,10,18,0,0,266.08,0.0016062,72888.7,6.5033914,715.238,0.0
2023,3,10,18,15,0,266.2399999999999,0.0015997500000000044,72905.97499999999,6.5009985750000014,747.0724999999783,0.0
2023,3,10,18,30,0,266.39999999999975,0.0015933000000000089,72923.24999999997,6.498605750000003,778.9069999999566,0.0
2023,3,10,18,45,0,266.5600000000001,0.0015868499999999956,72940.52500000001,6.496212924999998,810.7415000000218,0.0
2023,3,10,19,0,0,266.72,0.0015804,72957.8,6.4938201,842.576,0.0
2023,3,10,19,15,0,266.87749999999994,0.0015739500000000045,72975.09999999999,6.494759199999999,848.543749999996,0.0
2023,3,10,19,30,0,267.0350000000002,0.0015674999999999912,72992.40000000002,6.495698300000001,854.5115000000083,0.0
2023,3,10,19,45,0,267.1925000000001,0.0015610499999999955,73009.70000000001,6.496637400000001,860.4792500000041,0.0
2023,3,10,20,0,0,267.35,0.0015546,73027.0,6.4975765,866.447,0.0
2023,3,10,20,15,0,267.5100000000002,0.0015481999999999913,73044.12500000003,6.501841725000006,852.7342499999813,0.0
2023,3,10,20,30,0,267.67,0.0015417999999999999,73061.25,6.5061069499999995,839.0215000000001,0.0
2023,3,10,20,45,0,267.8299999999998,0.0015354000000000088,73078.37499999997,6.510372174999994,825.3087500000187,0.0
2023,3,10,21,0,0,267.99,0.001529,73095.5,6.5146374,811.596,0.0
2023,3,10,21,15,0,267.95250000000004,0.0015102750000000127,73097.025,6.384913100000088,783.575000000019,0.0
2023,3,10,21,30,0,267.9150000000001,0.0014915500000000255,73098.54999999999,6.255188800000177,755.5540000000383,0.0
2023,3,10,21,45,0,267.87749999999994,0.001472824999999987,73100.07500000001,6.125464499999912,727.5329999999808,0.0
2023,3,10,22,0,0,267.84,0.0014541,73101.6,5.9957402,699.512,0.0
2023,3,10,22,15,0,267.8025,0.0014354500000000126,73102.95,5.868892975000087,657.0780000000289,0.0
2023,3,10,22,30,0,267.76499999999993,0.0014167999999999746,73104.3,5.742045749999827,614.643999999942,0.0
2023,3,10,22,45,0,267.72749999999996,0.0013981499999999873,73105.65,5.615198524999913,572.209999999971,0.0
2023,3,10,23,0,0,267.69,0.0013795,73107.0,5.4883513,529.776,0.0
2023,3,10,23,15,0,267.6499999999999,0.0013607749999999747,73108.375,5.359645949999824,482.35799999993526,0.0
2023,3,10,23,30,0,267.61,0.00134205,73109.75,5.2309406,434.93999999999994,0.0
2023,3,10,23,45,0,267.57000000000005,0.0013233250000000256,73111.125,5.1022352500001755,387.5220000000646,0.0
2023,3,11,0,0,0,267.53,0.0013046,73112.5,4.9735299,340.104,0.0
2023,3,11,0,15,0,267.1700000000002,0.0012505500000000367,73126.4,4.813071700000109,297.0750000000293,0.0
2023,3,11,0,30,0,266.81000000000046,0.0011965000000000738,73140.29999999999,4.65261350000022,254.04600000005868,0.0
2023,3,11,0,45,0,266.4499999999997,0.001142449999999963,73154.20000000001,4.492155299999891,211.01699999997066,0.0
2023,3,11,1,0,0,266.09,0.0010884,73168.1,4.3316971,167.988,0.0
2023,3,11,1,15,0,265.73000000000025,0.0010343250000000369,73182.1,4.1769228750001055,125.99100000002865,0.0
2023,3,11,1,30,0,265.3699999999995,0.0009802499999999263,73196.10000000002,4.022148649999789,83.9939999999427,0.0
2023,3,11,1,45,0,265.00999999999976,0.0009261749999999631,73210.1,3.8673744249998943,41.99699999997135,0.0
2023,3,11,2,0,0,264.65,0.0008721,73224.1,3.7126002,0.0,0.0
2023,3,11,2,15,0,264.2899999999995,0.0008180499999999262,73238.05000000002,3.562468474999795,0.0,0.0
2023,3,11,2,30,0,263.92999999999995,0.0007639999999999999,73252.0,3.4123367499999997,0.0,0.0
2023,3,11,2,45,0,263.5700000000005,0.0007099500000000737,73265.94999999998,3.262205025000205,0.0,0.0
2023,3,11,3,0,0,263.21,0.0006559,73279.9,3.1120733,0.0,0.0
2023,3,11,3,15,0,263.23249999999996,0.0006595249999999975,73279.42499999999,3.080588625000021,0.0,0.0
2023,3,11,3,30,0,263.255,0.0006631499999999951,73278.95,3.0491039500000428,0.0,0.0
2023,3,11,3,45,0,263.27750000000003,0.0006667750000000025,73278.47499999999,3.0176192749999786,0.0,0.0
2023,3,11,4,0,0,263.3,0.0006704,73278.0,2.9861346,0.0,0.0
2023,3,11,4,15,0,263.3225,0.0006740499999999975,73277.65,2.953643150000022,0.0,0.0
2023,3,11,4,30,0,263.345,0.000677700000000005,73277.3,2.921151699999956,0.0,0.0
2023,3,11,4,45,0,263.3675,0.0006813500000000024,73276.95,2.888660249999978,0.0,0.0
2023,3,11,5,0,0,263.39,0.000685,73276.6,2.8561688,0.0,0.0
2023,3,11,5,15,0,263.415,0.000688675000000005,73276.225,2.8224206499999536,0.0,0.0
2023,3,11,5,30,0,263.44,0.00069235,73275.85,2.7886724999999997,0.0,0.0
2023,3,11,5,45,0,263.465,0.000696024999999995,73275.475,2.7549243500000458,0.0,0.0
2023,3,11,6,0,0,263.49,0.0006997,73275.1,2.7211762,0.0,0.0
2023,3,11,6,15,0,263.3950000000001,0.0006820250000000121,73286.025,2.7016487500000133,0.0,0.0
2023,3,11,6,30,0,263.3000000000002,0.0006643500000000241,73296.94999999998,2.6821213000000266,0.0,0.0
2023,3,11,6,45,0,263.2049999999999,0.000646674999999988,73307.87500000001,2.6625938499999866,0.0,0.0
2023,3,11,7,0,0,263.11,0.000629,73318.8,2.6430664,0.0,0.0
2023,3,11,7,15,0,263.0150000000001,0.0006113000000000121,73329.72499999999,2.622167950000014,0.0,0.0
2023,3,11,7,30,0,262.9199999999999,0.0005935999999999758,73340.65000000002,2.6012694999999715,0.0,0.0
2023,3,11,7,45,0,262.82499999999993,0.0005758999999999879,73351.57500000001,2.5803710499999855,0.0,0.0
2023,3,11,8,0,0,262.73,0.0005582,73362.5,2.5594726,0.0,0.0
2023,3,11,8,15,0,262.6349999999999,0.0005405249999999759,73373.57500000001,2.5430023999999776,0.0,0.0
2023,3,11,8,30,0,262.54,0.00052285,73384.65,2.5265322,0.0,0.0
2023,3,11,8,45,0,262.44500000000016,0.0005051750000000241,73395.72499999999,2.5100620000000227,0.0,0.0
2023,3,11,9,0,0,262.35,0.0004875,73406.8,2.4935918,0.0,0.0
2023,3,11,9,15,0,262.31250000000006,0.00048637500000000075,73405.15,2.481774800000008,0.0,0.0
2023,3,11,9,30,0,262.2750000000001,0.0004852500000000015,73403.5,2.469957800000016,0.0,0.0
2023,3,11,9,45,0,262.23749999999995,0.0004841249999999992,73401.85,2.458140799999992,0.0,0.0
2023,3,11,10,0,0,262.2,0.000483,73400.2,2.4463238,0.0,0.0
2023,3,11,10,15,0,262.1625,0.00048200000000000066,73398.7,2.437445100000006,0.0,0.0
2023,3,11,10,30,0,262.125,0.00048099999999999857,73397.19999999998,2.428566399999988,0.0,0.0
2023,3,11,10,45,0,262.0875,0.0004799999999999993,73395.7,2.4196876999999937,0.0,0.0
2023,3,11,11,0,0,262.05,0.000479,73394.2,2.410809,0.0,0.0
2023,3,11,11,15,0,262.01249999999993,0.0004778999999999985,73392.54999999999,2.4073666999999954,0.0,0.0
2023,3,11,11,30,0,261.975,0.0004768,73390.9,2.4039244,0.0,0.0
2023,3,11,11,45,0,261.9375,0.0004757000000000015,73389.25,2.4004821000000045,0.0,0.0
2023,3,11,12,0,0,261.9,0.0004746,73387.6,2.3970398,0.0,0.0
2023,3,11,12,15,0,262.1774999999998,0.0005319499999999609,73401.59999999999,2.3976339999999996,0.0,0.0
2023,3,11,12,30,0,262.4549999999996,0.0005892999999999218,73415.59999999998,2.3982281999999993,0.0,0.0
2023,3,11,12,45,0,262.7325000000002,0.0006466500000000392,73429.6,2.3988224000000002,0.0,0.0
2023,3,11,13,0,0,263.01,0.000704,73443.6,2.3994166,0.0,0.0
2023,3,11,13,15,0,263.2899999999998,0.0007613499999999609,73457.7,2.403243874999997,0.0,0.0
2023,3,11,13,30,0,263.5700000000004,0.0008187000000000782,73471.80000000002,2.407071150000005,0.0,0.0
2023,3,11,13,45,0,263.8500000000002,0.0008760500000000391,73485.90000000001,2.4108984250000027,0.0,0.0
2023,3,11,14,0,0,264.13,0.0009334,73500.0,2.4147257,0.0,0.0
2023,3,11,14,15,0,264.40750000000037,0.0009908000000000783,73513.92500000002,2.417143475000003,20.350750000027766,0.0
2023,3,11,14,30,0,264.685,0.0010482,73527.85,2.41956125,40.7015,0.0
2023,3,11,14,45,0,264.96249999999964,0.0011055999999999217,73541.77499999998,2.4219790249999966,61.05224999997224,0.0
2023,3,11,15,0,0,265.24,0.001163,73555.7,2.4243968,81.403,0.0
2023,3,11,15,15,0,265.8349999999996,0.0012546749999999374,73576.62499999997,2.3441599750000544,109.29549999998099,0.0
2023,3,11,15,30,0,266.4299999999992,0.0013463499999998747,73597.54999999996,2.2639231500001094,137.18799999996196,0.0
2023,3,11,15,45,0,267.02500000000043,0.0014380250000000623,73618.475,2.183686324999945,165.08050000001901,0.0
2023,3,11,16,0,0,267.62,0.0015297,73639.4,2.1034495,192.973,0.0
2023,3,11,16,15,0,268.21249999999964,0.0016212749999999375,73660.12499999999,2.0272050250000517,254.61774999995794,0.0
2023,3,11,16,30,0,268.80500000000086,0.0017128500000001248,73680.85000000003,1.950960549999896,316.2625000000841,0.0
2023,3,11,16,45,0,269.39750000000043,0.0018044250000000624,73701.57500000001,1.8747160749999479,377.90725000004204,0.0
2023,3,11,17,0,0,269.99,0.001896,73722.3,1.7984716,439.552,0.0
2023,3,11,17,15,0,270.58500000000083,0.001987700000000125,73743.17500000003,1.7364826999999154,505.7692500000903,0.0
2023,3,11,17,30,0,271.18,0.0020794,73764.05,1.6744938,571.9865,0.0
2023,3,11,17,45,0,271.7749999999992,0.0021710999999998747,73784.92499999997,1.6125049000000846,638.2037499999096,0.0
2023,3,11,18,0,0,272.37,0.0022628,73805.8,1.550516,704.421,0.0
2023,3,11,18,15,0,272.4599999999999,0.0023368249999999495,73808.45,1.475546950000051,735.5324999999788,0.0
2023,3,11,18,30,0,272.54999999999984,0.002410849999999899,73811.1,1.4005779000001022,766.6439999999576,0.0
2023,3,11,18,45,0,272.6400000000001,0.0024848750000000504,73813.75,1.325608849999949,797.7555000000212,0.0
2023,3,11,19,0,0,272.73,0.0025589,73816.4,1.2506398,828.867,0.0
2023,3,11,19,15,0,272.81749999999994,0.0026329499999999495,73819.04999999999,1.1758085700000511,834.6152499999961,0.0
2023,3,11,19,30,0,272.9050000000001,0.002707000000000101,73821.70000000001,1.1009773399998979,840.3635000000079,0.0
2023,3,11,19,45,0,272.99250000000006,0.0027810500000000505,73824.35,1.026146109999949,846.1117500000039,0.0
2023,3,11,20,0,0,273.08,0.0028551,73827.0,0.95131488,851.86,0.0
2023,3,11,20,15,0,273.17000000000013,0.002929150000000101,73829.5,0.8764662199998979,837.3299999999803,0.0
2023,3,11,20,30,0,273.26,0.0030032,73832.0,0.80161756,822.8,0.0
2023,3,11,20,45,0,273.34999999999985,0.003077249999999899,73834.5,0.7267689000001021,808.2700000000198,0.0
2023,3,11,21,0,0,273.44,0.0031513,73837.0,0.65192024,793.74,0.0
2023,3,11,21,15,0,273.4525,0.0031584249999999955,73828.45000000001,0.6934059474999718,766.3852500000187,0.0
2023,3,11,21,30,0,273.465,0.0031655499999999905,73819.90000000001,0.7348916549999434,739.0305000000374,0.0
2023,3,11,21,45,0,273.4775,0.0031726750000000046,73811.34999999999,0.7763773625000283,711.6757499999813,0.0
2023,3,11,22,0,0,273.49,0.0031798,73802.8,0.81786307,684.321,0.0
2023,3,11,22,15,0,273.505,0.003186899999999995,73794.1,0.8586012999999721,642.9327500000282,0.0
2023,3,11,22,30,0,273.52000000000004,0.0031940000000000098,73785.4,0.8993395300000555,601.5444999999436,0.0
2023,3,11,22,45,0,273.535,0.003201100000000005,73776.7,0.9400777600000279,560.1562499999718,0.0
2023,3,11,23,0,0,273.55,0.0032082,73768.0,0.98081599,518.768,0.0
2023,3,11,23,15,0,273.56500000000005,0.00321530000000001,73759.47499999999,1.0250295175000603,471.80999999993594,0.0
2023,3,11,23,30,0,273.58000000000004,0.0032224000000000003,73750.95,1.069243045,424.852,0.0
2023,3,11,23,45,0,273.595,0.00322949999999999,73742.42500000002,1.1134565724999397,377.894000000064,0.0
2023,3,12,0,0,0,273.61,0.0032366,73733.9,1.1576701,330.936,0.0
2023,3,12,0,15,0,273.12250000000034,0.00307502500000011,73742.4,1.2999063749999031,289.4230000000283,0.0
